sent_id,text,distance,root_lemma,root_surface,root_idx,n_tokens,surprisal_small,surprisal_medium,surprisal_large
train-s2376,またインサイドの高さがないマイアミ・ヒートにおいては、中央でのポストプレーも積極的にこなす。,11,熟す,こなす,25,26,4.015625,2.923828125,6.37890625
train-s2377,その傍らアルバムもリリースし、アイドルのイメージから脱却するため芸名をデボラ・ギブソンと変えた。,4,変える,変え,21,23,2.291015625,2.3525390625,1.6845703125
train-s2378,お父さんの還暦祝いに新宿で寿司宴会をしました。,2,為る,し,13,16,0.10296630859375,8.4921875,1.44140625
train-s2380,守秘義務の緩和と基準の明確化を図るべきだ。,2,図る,図る,11,14,3.83984375,5.25390625,3.6796875
train-s2381,おにぎり型は、エールフランスの機内誌で、ルイ・ヴィトンと並んでデザインが紹介されていた。,2,紹介,紹介,20,26,8.8984375,4.140625,6.125
train-s2384,ところが今年になってヴェルディ編曲集を完成させる計画が再浮上し、10月8日にはデイヴィッド・バーグの高弟マリリン・ノンケンが、ヴェルディ編曲集から第22番の世界初演を含むフィニスィーの個展をニューヨークのミラー・シアトレで開催した。,29,開催,開催,58,61,4.546875,2.8984375,0.62939453125
train-s2386,科学調味料を使わないラーメンは安心して食せます。,8,食する,食せ,12,14,8.396484375,4.796875,6.693359375
train-s2387,発表後、クラブ幹部からは「大盛りグルメは、どのくらいの値段までなら学生が買うのか」といった具体的な質問も出た。,8,出る,出,33,35,1.4306640625,2.287109375,2.046875
train-s2389,この時代におけるクラウダは既に旧世代機であるが、そのパワーと装甲はなおも一線級の水準を誇っている。,2,誇る,誇っ,28,31,3.787109375,4.830078125,8.40380859375
train-s2390,人には相談しにくくやはりその道のプロに聞いてもらったほうが早いと相談しに行きました。,6,行く,行き,24,27,1.5712890625,18.734375,2.396484375
train-s2392,parejoと似た形状であるが先端と吸い口からFiguradoの特徴がある。,2,有る,ある,17,18,9.609375,2.82421875,3.224609375
train-s2393,北欧神話が所属するインド・ヨーロッパ語族の伝承については、ジョルジュ・デュメジルが彼の三機能仮説における第一機能との関連を主張した。,18,主張,主張,36,39,5.609375,5.94921875,4.82421875
train-s2395,申告が不要になる約95万人とみており、「12年分の申告から不要になる」との見通しを示した。,19,示す,示し,30,32,1.37890625,12.001953125,0.65576171875
train-s2397,ギャグとパロディをジャンルとしているが、物語の内容としてはシリアスなストーリーに仕上がっている。,14,仕上がる,仕上がっ,23,26,5.52874755859375,18.748046875,4.65283203125
train-s2400,1356年にカール4世は金印勅書を発布し、選帝侯がドイツ王、ひいては皇帝を選出するようになり、ローマ教皇の干渉を受けなくなるようになった。,21,成る,なっ,39,41,5.875,18.26953125,2.17578125
train-s2405,店内は温かさがたっぷりの安心感を感じれました!,6,感ずる,感じ,11,15,3.943359375,9.859375,4.33203125
train-s2408,丁寧な性格で、物まねを覚えるときには初めは鏡と正対しながら右投手の物まねだったら左から、左投手の物まねは右からやるという。,25,言う,いう,37,38,3.44140625,3.0390625,2.736328125
train-s2409,"このうち“有識者の会”は昨年夏頃に結成された会で,統一教会系出版物にも登場する京都大学名誉教授の渡辺久義氏らが名を連ねています。",4,連ねる,連ね,41,45,0.0030002593994140625,2.885322093963623,4.09375
train-s2410,市販の6面ダイスに限っても、以下の目を持つサイコロなどが存在する。,5,存在,存在,19,21,1.244140625,3.474609375,1.29296875
train-s2412,そこで彼は進んで日本占領軍と接触して深刻な難民危機の解決を試み、上海地区改組委員会の参加に同意した。,7,同意,同意,31,34,2.208984375,5.0390625,7.10546875
train-s2414,コースでいただいたとき、全体のバランスを考え抜かれた調理法で、最後までおいしくいただけます。,9,頂く,いただけ,22,24,1.5830078125,11.4853515625,6.046875
train-s2416,また普通の時にも利用したいと思わせるサービスを提供してくれました。,2,提供,提供,15,21,3.107421875,2.904296875,8.203125
train-s2417,この間、552人の卒業生を輩出した。,2,輩出,輩出,10,13,3.1875,2.7626953125,5.568359375
train-s2423,彼女を中心に、日常のあちこちで起こる、至って日常的なドラマが丁寧に描かれている。,16,描く,描か,20,24,1.6865234375,2.00390625,2.19921875
train-s2424,"摂理に詳しい人々の間では,同社が教祖を支援するための会社だったのではないか,あるいは摂理に献金するために始めたビジネスなのではないか,といぶかる声もあります。",20,有る,あり,48,50,2.53125,10.8828125,3.419921875
train-s2426,ブルームバーグがまとめたデータによると、11日以降に決算を発表したS&P500種構成銘柄のうち約80%が市場予想を上回った。,19,上回る,上回っ,35,37,0.398681640625,1.177978515625,0.936279296875
train-s2432,戦いにはこれは全軍の70%に相当する歩兵600大隊と5200門もの大戦力が投入され、トルミーノ占領を最終目標としていた。,8,為る,し,34,38,2.203125,1.490234375,3.31640625
train-s2433,以後、彼の足跡は、弟子の木食白道とともに北は北海道の有珠山の麓から、南は鹿児島県まで、文字通り日本全国にわたっており、各地に仏像を残している。,2,残す,残し,44,47,5.12890625,8.2578125,2.130859375
train-s2434,テックスペックではデストロンに故郷を滅ぼされたという過去があり、その心の傷を隠すために、よく喋るようになったとされる。,19,為る,さ,34,36,5.26953125,4.98828125,5.0390625
train-s2436,これに対してディズレーリとベンティンク卿をのぞくピールを失脚させた保守党議員らがいっせいに反発したのである。,11,反発,反発,24,30,7.5390625,9.0947265625,6.51953125
train-s2440,地方勢はアジュディミツオーが東京大賞典を連覇し、中央勢に一矢を報いた。,10,報いる,報い,18,20,0.84881591796875,1.064178466796875,0.652923583984375
train-s2442,"放尿ショウを楽しんだり,男を釣って歩くのと対極の喜びが,我々の人生を支えている。",18,支える,支え,23,26,6.0546875,8.0810546875,6.7392578125
train-s2444,"ただ,被災地から離れた場所での教会開放くらいの話なら,いちいち本部が指示したりはしない。",4,為る,し,25,27,0.25830078125,0.344970703125,3.0546875
train-s2446,17-ヒドロキシプレグネノロンは、神経ホルモンとして作用することが証明されている。,2,証明,証明,16,21,3.73828125,5.1328125,4.65234375
train-s2448,"ここ12ヶ月間というものは,タイムズ社の歴史にかつてなかったことですが,圧倒的な経済的困難にもかかわらず,教会からの寄付が全く来ないという状況の中で,UCIはタイムズを支援するために果敢な努力をしてきました。",19,為る,し,60,65,0.0086212158203125,2.400390625,1.529296875
train-s2449,端島炭鉱から後に長崎市内の造船所へと移された朝鮮人労働者によると、同じ三菱の経営ながら造船所では危険な仕事もなく十分な食事が与えられ、端島炭鉱とは「天と地の差」であったという。,12,言う,いう,61,62,3.66796875,3.7890625,3.50390625
train-s2450,"ただ,広報コメントは基本的に組織の公式コメントなので,“広報”と部署や担当を特定している時点で,“経済官庁幹部”とか“政府首脳”とかとは表現の意味が違うんです。",14,違う,違う,51,54,1.4208984375,2.087890625,1.1943359375
train-s2451,"自分たちから喧嘩をしかけ,やり返してきたらという前提でなされたものですが,実際のところ幸福は創価にまるで相手にされず結局一人相撲で終息しました",26,終息,終息,39,42,7.79296875,9.275390625,9.09375
train-s2452,『女王陛下の007』では耳たぶが欠損している。,2,欠損,欠損,12,16,6.5859375,6.7275390625,6.41357421875
train-s2455,今日、ここはサウスウエスト航空のハブ空港であり、ダラスへの大きな出発地点の1つとしてサウスウエスト航空の拠点にもなっていて、南西地域の違った国際空港を目指している。,2,目指す,目指し,46,49,7.16796875,13.82421875,8.1875
train-s2456,一晩中太鼓の音を聞いた後で、子供たちは子供版のタンボラダに参加する。,12,参加,参加,21,23,9.3125,5.76171875,9.2421875
train-s2457,同年12月10日に東京で行われた世界戦において、第14代世界王者となっていたパワーズがアントニオ猪木に敗れ王座が日本に渡る。,9,渡る,渡る,38,39,7.05859375,8.169921875,7.4453125
train-s2458,"どこに理不尽さを感じるかというツボも,立場によって全く違うかもしれません。",9,違う,違う,19,25,1.146484375,1.3544921875,1.095703125
train-s2460,これを緊縛という。,4,言う,いう,5,6,6.10546875,4.19921875,5.89453125
train-s2461,開館初年度は来館者が33万人に上った。,4,上る,上っ,12,14,6.08984375,12.0283203125,3.8768310546875
train-s2463,加えて、2006年ごろから生じ始めたシネコン間の競争の中で、ミニシアター系と分類される作品を上映するシネコンが増加し、最終的に上映館が150館という映画も存在している。,16,存在,存在,47,51,5.5078125,11.0078125,3.8359375
train-s2464,こういった場合は本体についているワイパーボタン、ライトボタンを状況に応じて使用する必要がある。,10,有る,ある,25,26,3.78515625,9.8359375,5.01953125
train-s2465,タバコのように細かく刻み、水タバコのパイプを使って吸っていた。,4,吸う,吸っ,15,19,6.75390625,4.9609375,8.974609375
